Time Stamp, Total Heat Transfer Rate [W]
2100-Jan-01 00:00:00, 34046.755631239634
2100-Jan-01 01:00:00, 34045.048578354646
2100-Jan-01 02:00:00, 34046.421542598466
2100-Jan-01 03:00:00, 34050.870745162458
2100-Jan-01 04:00:00, 34058.227151747669
2100-Jan-01 05:00:00, 34068.11029274678
2100-Jan-01 06:00:00, 34079.866583073803
2100-Jan-01 07:00:00, 34092.75334619543
2100-Jan-01 08:00:00, 34105.994248197087
2100-Jan-01 09:00:00, 34118.703166759326
2100-Jan-01 10:00:00, 34130.034297696599
2100-Jan-01 11:00:00, 34139.29020512943
2100-Jan-01 12:00:00, 34145.937660744443
2100-Jan-01 13:00:00, 34149.633314946157
2100-Jan-01 14:00:00, 34150.203965594323
2100-Jan-01 15:00:00, 34147.679104117415
2100-Jan-01 16:00:00, 34142.316816656981
2100-Jan-01 17:00:00, 34134.55542396105
2100-Jan-01 18:00:00, 34124.962555279868
2100-Jan-01 19:00:00, 34114.253867626539
2100-Jan-01 20:00:00, 34103.243480485253
2100-Jan-01 21:00:00, 34092.736074861983
2100-Jan-01 22:00:00, 34083.489260619506
2100-Jan-01 23:00:00, 34076.200439063025
2100-Jan-02 00:00:00, 34071.432978664423
2100-Jan-02 01:00:00, 34069.558046123799
2100-Jan-02 02:00:00, 34070.780973901215
2100-Jan-02 03:00:00, 34075.165747795589
2100-Jan-02 04:00:00, 34082.52715082997
2100-Jan-02 05:00:00, 34092.410618417554
2100-Jan-02 06:00:00, 34104.206599549696
2100-Jan-02 07:00:00, 34117.164024340236
2100-Jan-02 08:00:00, 34130.444199649515
2100-Jan-02 09:00:00, 34143.226434782395
2100-Jan-02 10:00:00, 34154.742966847771
2100-Jan-02 11:00:00, 34164.290033596459
2100-Jan-02 12:00:00, 34171.288222409945
2100-Jan-02 13:00:00, 34175.296174818774
2100-Jan-02 14:00:00, 34176.123383327467
2100-Jan-02 15:00:00, 34173.79143708248
2100-Jan-02 16:00:00, 34168.509237620106
2100-Jan-02 17:00:00, 34160.735986486492
2100-Jan-02 18:00:00, 34151.137918244196
2100-Jan-02 19:00:00, 34140.441481444344
2100-Jan-02 20:00:00, 34129.393674532606
2100-Jan-02 21:00:00, 34118.800206772998
2100-Jan-02 22:00:00, 34109.502600373984
2100-Jan-02 23:00:00, 34102.211384589624
2100-Jan-03 00:00:00, 34097.496493546794
2100-Jan-03 01:00:00, 34095.777853308769
2100-Jan-03 02:00:00, 34097.239810095518
2100-Jan-03 03:00:00, 34101.835609276168
2100-Jan-03 04:00:00, 34109.289244860156
2100-Jan-03 05:00:00, 34119.149391143052
2100-Jan-03 06:00:00, 34130.83987169731
2100-Jan-03 07:00:00, 34143.639633062819
2100-Jan-03 08:00:00, 34156.731237946609
2100-Jan-03 09:00:00, 34169.308030526532
2100-Jan-03 10:00:00, 34180.611289946501
2100-Jan-03 11:00:00, 34189.943059223275
2100-Jan-03 12:00:00, 34196.739771347879
2100-Jan-03 13:00:00, 34200.630335476926
2100-Jan-03 14:00:00, 34201.421809165062
2100-Jan-03 15:00:00, 34199.118442932711
2100-Jan-03 16:00:00, 34193.889815198454
2100-Jan-03 17:00:00, 34186.11697694342
2100-Jan-03 18:00:00, 34176.454108365717
2100-Jan-03 19:00:00, 34165.644479712399
2100-Jan-03 20:00:00, 34154.465007028652
2100-Jan-03 21:00:00, 34143.802377069122
2100-Jan-03 22:00:00, 34134.502936916055
2100-Jan-03 23:00:00, 34127.264641851631
2100-Jan-04 00:00:00, 34122.621215171224
2100-Jan-04 01:00:00, 34120.916476906714
2100-Jan-04 02:00:00, 34122.324075528391
2100-Jan-04 03:00:00, 34126.814942634672
2100-Jan-04 04:00:00, 34134.131392725205
2100-Jan-04 05:00:00, 34143.835484358824
2100-Jan-04 06:00:00, 34155.359947445475
2100-Jan-04 07:00:00, 34167.989465075218
2100-Jan-04 08:00:00, 34180.910239863122
2100-Jan-04 09:00:00, 34193.317896127475
2100-Jan-04 10:00:00, 34204.455113608943
2100-Jan-04 11:00:00, 34213.624765694491
2100-Jan-04 12:00:00, 34220.263744779302
2100-Jan-04 13:00:00, 34224.001177759339
2100-Jan-04 14:00:00, 34224.6442285429
2100-Jan-04 15:00:00, 34222.209367914715
2100-Jan-04 16:00:00, 34216.946256401345
2100-Jan-04 17:00:00, 34209.287816103722
2100-Jan-04 18:00:00, 34199.798243378158
2100-Jan-04 19:00:00, 34189.191038465542
2100-Jan-04 20:00:00, 34178.278995937697
2100-Jan-04 21:00:00, 34167.866016494481
