Time Stamp, Total Heat Transfer Rate [W]
2096-Dec-31 00:00:00, 2129.2803908737305
2096-Dec-31 01:00:00, 2129.2803909580639
2096-Dec-31 02:00:00, 2129.2803910215302
2096-Dec-31 03:00:00, 2129.2803910718167
2096-Dec-31 04:00:00, 2129.2803911137944
2096-Dec-31 05:00:00, 2129.2803911494993
2096-Dec-31 06:00:00, 2129.2803911808028
2096-Dec-31 07:00:00, 2129.2803912084846
2096-Dec-31 08:00:00, 2129.2803912334089
2096-Dec-31 09:00:00, 2129.2803912559139
2096-Dec-31 10:00:00, 2129.2803912766353
2096-Dec-31 11:00:00, 2129.280391295657
2096-Dec-31 12:00:00, 2129.2803913132338
2096-Dec-31 13:00:00, 2129.280391329537
2096-Dec-31 14:00:00, 2129.280391344746
2096-Dec-31 15:00:00, 2129.2803913592079
2096-Dec-31 16:00:00, 2129.2803913727084
2096-Dec-31 17:00:00, 2129.2803913853845
2096-Dec-31 18:00:00, 2129.2803913973826
2096-Dec-31 19:00:00, 2129.280391408764
2096-Dec-31 20:00:00, 2129.2803914196347
2096-Dec-31 21:00:00, 2129.2803914298133
2096-Dec-31 22:00:00, 2129.2803914397159
2096-Dec-31 23:00:00, 2129.2803914489577
2097-Jan-01 00:00:00, 2129.2803914580122
2097-Jan-01 01:00:00, 2129.280391466481
2097-Jan-01 02:00:00, 2129.2803914747506
2097-Jan-01 03:00:00, 2129.2803914825654
2097-Jan-01 04:00:00, 2129.2803914902765
2097-Jan-01 05:00:00, 2129.2803914976557
2097-Jan-01 06:00:00, 2129.2803915049144
2097-Jan-01 07:00:00, 2129.2803915117056
2097-Jan-01 08:00:00, 2129.2803915183199
2097-Jan-01 09:00:00, 2129.2803915245809
2097-Jan-01 10:00:00, 2129.2803915307641
2097-Jan-01 11:00:00, 2129.2803915366526
2097-Jan-01 12:00:00, 2129.2803915423769
2097-Jan-01 13:00:00, 2129.2803915479926
2097-Jan-01 14:00:00, 2129.2803915535369
2097-Jan-01 15:00:00, 2129.2803915588497
2097-Jan-01 16:00:00, 2129.2803915639661
2097-Jan-01 17:00:00, 2129.2803915689733
2097-Jan-01 18:00:00, 2129.2803915738477
2097-Jan-01 19:00:00, 2129.2803915785153
2097-Jan-01 20:00:00, 2129.2803915830627
2097-Jan-01 21:00:00, 2129.2803915875566
2097-Jan-01 22:00:00, 2129.2803915918657
2097-Jan-01 23:00:00, 2129.280391596204
2097-Jan-02 00:00:00, 2129.2803916003218
2097-Jan-02 01:00:00, 2129.2803916045868
2097-Jan-02 02:00:00, 2129.2803916084695
2097-Jan-02 03:00:00, 2129.2803916123075
2097-Jan-02 04:00:00, 2129.2803916160674
2097-Jan-02 05:00:00, 2129.280391619734
2097-Jan-02 06:00:00, 2129.2803916233906
2097-Jan-02 07:00:00, 2129.2803916269868
2097-Jan-02 08:00:00, 2129.2803916304483
2097-Jan-02 09:00:00, 2129.2803916338235
