Time Stamp, Total Heat Transfer Rate [W]
2097-Jan-01 00:00:00, 3088.1623064663613
2097-Jan-01 01:00:00, 3089.1572437723021
2097-Jan-01 02:00:00, 3090.8350407611674
2097-Jan-01 03:00:00, 3093.2051023602744
2097-Jan-01 04:00:00, 3095.9787087741774
2097-Jan-01 05:00:00, 3098.9827926413773
2097-Jan-01 06:00:00, 3102.2056414371837
2097-Jan-01 07:00:00, 3104.803634839494
2097-Jan-01 08:00:00, 3107.3491174505393
2097-Jan-01 09:00:00, 3109.5120222617161
2097-Jan-01 10:00:00, 3111.0507725243706
2097-Jan-01 11:00:00, 3111.8005798369327
2097-Jan-01 12:00:00, 3111.7569088143691
2097-Jan-01 13:00:00, 3110.9450826913244
2097-Jan-01 14:00:00, 3109.3978981518312
2097-Jan-01 15:00:00, 3107.2653987647554
2097-Jan-01 16:00:00, 3104.7362248144418
2097-Jan-01 17:00:00, 3101.973357668599
2097-Jan-01 18:00:00, 3098.9981070487129
2097-Jan-01 19:00:00, 3096.5966271782372
2097-Jan-01 20:00:00, 3094.321982751253
2097-Jan-01 21:00:00, 3092.3549374234426
2097-Jan-01 22:00:00, 3091.0097246090863
2097-Jan-01 23:00:00, 3090.4235502334268
2097-Jan-02 00:00:00, 3090.5818770999781
2097-Jan-02 01:00:00, 3091.6100800214899
2097-Jan-02 02:00:00, 3093.3444198838411
2097-Jan-02 03:00:00, 3095.7103811926818
2097-Jan-02 04:00:00, 3098.4947647982449
2097-Jan-02 05:00:00, 3101.549614614913
2097-Jan-02 06:00:00, 3104.8492143528151
2097-Jan-02 07:00:00, 3107.5211002817982
2097-Jan-02 08:00:00, 3110.0305178883214
2097-Jan-02 09:00:00, 3112.2374750307627
2097-Jan-02 10:00:00, 3113.8571159397216
2097-Jan-02 11:00:00, 3114.7231981550185
2097-Jan-02 12:00:00, 3114.7259446970934
2097-Jan-02 13:00:00, 3113.9798178538781
2097-Jan-02 14:00:00, 3112.4322285257563
2097-Jan-02 15:00:00, 3110.2988445922151
2097-Jan-02 16:00:00, 3107.7472420284171
2097-Jan-02 17:00:00, 3104.9811864107974
2097-Jan-02 18:00:00, 3102.0717669912174
2097-Jan-02 19:00:00, 3099.6019035111703
2097-Jan-02 20:00:00, 3097.3300706888435
2097-Jan-02 21:00:00, 3095.3426635383694
2097-Jan-02 22:00:00, 3094.001812372328
2097-Jan-02 23:00:00, 3093.4090692674972
2097-Jan-03 00:00:00, 3093.6896087219288
2097-Jan-03 01:00:00, 3094.713696794417
2097-Jan-03 02:00:00, 3096.4894131224091
2097-Jan-03 03:00:00, 3098.8645114346241
2097-Jan-03 04:00:00, 3101.6382397641405
