Time Stamp, Total Heat Transfer Rate [W]
2100-Jan-01 00:00:00, 2196.5053070678764
2100-Jan-01 01:00:00, 2196.4871481689484
2100-Jan-01 02:00:00, 2196.5075573488293
2100-Jan-01 03:00:00, 2196.5743496765576
2100-Jan-01 04:00:00, 2196.69203957839
2100-Jan-01 05:00:00, 2196.860997601058
2100-Jan-01 06:00:00, 2197.0786044819001
2100-Jan-01 07:00:00, 2197.338820618389
2100-Jan-01 08:00:00, 2197.6320281864851
2100-Jan-01 09:00:00, 2197.9465552111878
2100-Jan-01 10:00:00, 2198.2691930522333
2100-Jan-01 11:00:00, 2198.5864563924147
2100-Jan-01 12:00:00, 2198.885412680585
2100-Jan-01 13:00:00, 2199.1542124872335
2100-Jan-01 14:00:00, 2199.383138598726
2100-Jan-01 15:00:00, 2199.5652553850528
2100-Jan-01 16:00:00, 2199.6967320388621
2100-Jan-01 17:00:00, 2199.7768518790908
2100-Jan-01 18:00:00, 2199.8086328588925
2100-Jan-01 19:00:00, 2199.7983359289465
2100-Jan-01 20:00:00, 2199.7549285187069
2100-Jan-01 21:00:00, 2199.6895074913236
2100-Jan-01 22:00:00, 2199.6148258145085
2100-Jan-01 23:00:00, 2199.5441231206391
2100-Jan-02 00:00:00, 2199.4902498510496
2100-Jan-02 01:00:00, 2199.4650725260194
2100-Jan-02 02:00:00, 2199.4791873295749
2100-Jan-02 03:00:00, 2199.5402266730662
2100-Jan-02 04:00:00, 2199.6525055432426
2100-Jan-02 05:00:00, 2199.8169570456289
2100-Jan-02 06:00:00, 2200.0305876747952
2100-Jan-02 07:00:00, 2200.287051950254
2100-Jan-02 08:00:00, 2200.5772478769272
2100-Jan-02 09:00:00, 2200.889928966561
2100-Jan-02 10:00:00, 2201.212196001874
2100-Jan-02 11:00:00, 2201.530675041739
2100-Jan-02 12:00:00, 2201.8315850310219
2100-Jan-02 13:00:00, 2202.1031583364656
2100-Jan-02 14:00:00, 2202.3349261253538
2100-Jan-02 15:00:00, 2202.5194433710958
2100-Jan-02 16:00:00, 2202.652514627172
2100-Jan-02 17:00:00, 2202.7340635709311
2100-Jan-02 18:00:00, 2202.7668761695595
2100-Jan-02 19:00:00, 2202.7570494145848
2100-Jan-02 20:00:00, 2202.7133784907974
2100-Jan-02 21:00:00, 2202.6476914020968
2100-Jan-02 22:00:00, 2202.5725411210751
2100-Jan-02 23:00:00, 2202.501815834622
2100-Jan-03 00:00:00, 2202.448789008999
2100-Jan-03 01:00:00, 2202.4256198525195
2100-Jan-03 02:00:00, 2202.4422039872852
2100-Jan-03 03:00:00, 2202.5055437115902
2100-Jan-03 04:00:00, 2202.6194662565167
2100-Jan-03 05:00:00, 2202.7846482188593
2100-Jan-03 06:00:00, 2202.9980164652461
2100-Jan-03 07:00:00, 2203.253251703391
2100-Jan-03 08:00:00, 2203.5413309952396
2100-Jan-03 09:00:00, 2203.8511074232051
2100-Jan-03 10:00:00, 2204.1697842462841
2100-Jan-03 11:00:00, 2204.4840842710128
2100-Jan-03 12:00:00, 2204.7811252306083
2100-Jan-03 13:00:00, 2205.0490138904024
2100-Jan-03 14:00:00, 2205.2779432121456
2100-Jan-03 15:00:00, 2205.4600597458943
2100-Jan-03 16:00:00, 2205.5908168312835
2100-Jan-03 17:00:00, 2205.6698169299266
2100-Jan-03 18:00:00, 2205.6996567827127
2100-Jan-03 19:00:00, 2205.6863572833645
2100-Jan-03 20:00:00, 2205.6395208026734
2100-Jan-03 21:00:00, 2205.5708066458596
2100-Jan-03 22:00:00, 2205.4934131662017
2100-Jan-03 23:00:00, 2205.4208174368314
2100-Jan-04 00:00:00, 2205.3659455186748
2100-Jan-04 01:00:00, 2205.3406418587247
2100-Jan-04 02:00:00, 2205.3546199855782
2100-Jan-04 03:00:00, 2205.4148129621394
2100-Jan-04 04:00:00, 2205.5250499923791
2100-Jan-04 05:00:00, 2205.6860469854842
2100-Jan-04 06:00:00, 2205.8947859340033
2100-Jan-04 07:00:00, 2206.1450064521719
2100-Jan-04 08:00:00, 2206.4277422098648
2100-Jan-04 09:00:00, 2206.7318979039846
2100-Jan-04 10:00:00, 2207.0447225238795
2100-Jan-04 11:00:00, 2207.3529787356883
2100-Jan-04 12:00:00, 2207.6438186898272
2100-Jan-04 13:00:00, 2207.9053787122652
2100-Jan-04 14:00:00, 2208.1278770866029
2100-Jan-04 15:00:00, 2208.3042934309697
2100-Jan-04 16:00:00, 2208.4307083915824
2100-Jan-04 17:00:00, 2208.5063211026632
2100-Jan-04 18:00:00, 2208.5340731971414
2100-Jan-04 19:00:00, 2208.5201582187406
2100-Jan-04 20:00:00, 2208.4734849373258
2100-Jan-04 21:00:00, 2208.4050995935127
2100-Jan-04 22:00:00, 2208.327711663866
2100-Jan-04 23:00:00, 2208.2545234945687
2100-Jan-05 00:00:00, 2208.1983535794047
2100-Jan-05 01:00:00, 2208.1710410524056
2100-Jan-05 02:00:00, 2208.1823471947823
2100-Jan-05 03:00:00, 2208.2392754474631
2100-Jan-05 04:00:00, 2208.3457311968918
2100-Jan-05 05:00:00, 2208.5025038734298
2100-Jan-05 06:00:00, 2208.706642566659
2100-Jan-05 07:00:00, 2208.9519462965886
2100-Jan-05 08:00:00, 2209.2295004302709
2100-Jan-05 09:00:00, 2209.5282542098175
2100-Jan-05 10:00:00, 2209.8354947942385
2100-Jan-05 11:00:00, 2210.138017461456
2100-Jan-05 12:00:00, 2210.4230021903536
2100-Jan-05 13:00:00, 2210.6786090486262
2100-Jan-05 14:00:00, 2210.8950765831796
2100-Jan-05 15:00:00, 2211.0654017199377
2100-Jan-05 16:00:00, 2211.1856799024195
2100-Jan-05 17:00:00, 2211.2551229282158
2100-Jan-05 18:00:00, 2211.2766832775169
2100-Jan-05 19:00:00, 2211.2565637931871
2100-Jan-05 20:00:00, 2211.2036812221845
2100-Jan-05 21:00:00, 2211.1290886508696
2100-Jan-05 22:00:00, 2211.0455014314271
2100-Jan-05 23:00:00, 2210.9661269521312
2100-Jan-06 00:00:00, 2210.9037880312699
2100-Jan-06 01:00:00, 2210.8703275082257
2100-Jan-06 02:00:00, 2210.8755098380052
2100-Jan-06 03:00:00, 2210.9271525790246
2100-Jan-06 04:00:00, 2211.0297722096666
2100-Jan-06 05:00:00, 2211.1837409489517
2100-Jan-06 06:00:00, 2211.3864408762779
2100-Jan-06 07:00:00, 2211.6318334437283
2100-Jan-06 08:00:00, 2211.9103016316149
2100-Jan-06 09:00:00, 2212.2101740511216
2100-Jan-06 10:00:00, 2212.5182424580103
2100-Jan-06 11:00:00, 2212.8210217654346
2100-Jan-06 12:00:00, 2213.105579508041
2100-Jan-06 13:00:00, 2213.3600662161998
2100-Jan-06 14:00:00, 2213.574764526581
2100-Jan-06 15:00:00, 2213.7427385640599
2100-Jan-06 16:00:00, 2213.8601571933291
2100-Jan-06 17:00:00, 2213.9263033334769
2100-Jan-06 18:00:00, 2213.944194475574
2100-Jan-06 19:00:00, 2213.920091054606
2100-Jan-06 20:00:00, 2213.8629599380724
2100-Jan-06 21:00:00, 2213.7838973876696
2100-Jan-06 22:00:00, 2213.6956557358826
2100-Jan-06 23:00:00, 2213.6114739513373
2100-Jan-07 00:00:00, 2213.5442017876485
2100-Jan-07 01:00:00, 2213.5057050573646
2100-Jan-07 02:00:00, 2213.5065792204391
2100-Jan-07 03:00:00, 2213.5544559508912
2100-Jan-07 04:00:00, 2213.653649484304
2100-Jan-07 05:00:00, 2213.8042807634711
2100-Jan-07 06:00:00, 2214.0035581418315
2100-Jan-07 07:00:00, 2214.2453519241485
2100-Jan-07 08:00:00, 2214.5208228671218
2100-Jan-07 09:00:00, 2214.8180965274832
2100-Jan-07 10:00:00, 2215.1245756906806
2100-Jan-07 11:00:00, 2215.4263321543249
2100-Jan-07 12:00:00, 2215.7100573203315
2100-Jan-07 13:00:00, 2215.9635616982828
2100-Jan-07 14:00:00, 2216.1769238817205
2100-Jan-07 15:00:00, 2216.3431198129779
2100-Jan-07 16:00:00, 2216.4583040317552
2100-Jan-07 17:00:00, 2216.5217847731965
2100-Jan-07 18:00:00, 2216.5366226397223
2100-Jan-07 19:00:00, 2216.5091266565396
2100-Jan-07 20:00:00, 2216.4483114349209
2100-Jan-07 21:00:00, 2216.3653172279201
2100-Jan-07 22:00:00, 2216.2729355360566
2100-Jan-07 23:00:00, 2216.1844395366656
2100-Jan-08 00:00:00, 2216.1135199314672
2100-Jan-08 01:00:00, 2216.071865265495
2100-Jan-08 02:00:00, 2216.069876133683
2100-Jan-08 03:00:00, 2216.11493920779
2100-Jan-08 04:00:00, 2216.2112003175444
2100-Jan-08 05:00:00, 2216.3595051610937
2100-Jan-08 06:00:00, 2216.5568296482925
2100-Jan-08 07:00:00, 2216.7968303211073
2100-Jan-08 08:00:00, 2217.0704233267898
2100-Jan-08 09:00:00, 2217.36638676342
2100-Jan-08 10:00:00, 2217.6718472673583
2100-Jan-08 11:00:00, 2217.9734554815982
2100-Jan-08 12:00:00, 2218.257452578086
